temporada,episodio,nombre_episodio,frase,personaje
2,8, Atlantic City," You throwing a big, free party with lots of booze and food and all your single, desperate girlfriends from college? Yeah, glad we dodged that bullet.",Barney
2,8, Atlantic City," Judge! Judge, come on. Come on, come on, come on!",Lily
2,8, Atlantic City, Okay. May we please get married today?,Lily
2,8, Atlantic City, What was what?,Lily
2,8, Atlantic City, A look of love.,Marshall
2,8, Atlantic City," You know, what's thick? what's thin?",Marshall
2,8, Atlantic City," Yeah, I mean, all... yeah.",Lily
2,8, Atlantic City, I have.,Marshall
2,8, Atlantic City, They broke up over the summer. Lily totally ran off to San Francisco and these two just had s*x in the closet. What? We're under oath.,Barney
2,8, Atlantic City," No, we're not.",Ted
2,8, Atlantic City," Yeah, we are. He's a judge.",Barney
2,8, Atlantic City, Wh-- Did we take an oath? Do you even know what an oath is?,Ted
2,8, Atlantic City," Uh, yeah. Courthouse. Oath. We're under it.",Barney
2,8, Atlantic City, Guys. It's looking like this isn't gonna happen.,Marshall
2,8, Atlantic City," No, Marshall, we are gonna get married today.",Lily
2,8, Atlantic City," Baby, anyplace we go, we're gonna need a marriage license.",Marshall
2,8, Atlantic City, Except international waters. So let's find a ship captain. A ship captain can marry us. There's boats all over this place.,Lily
2,8, Atlantic City," Oh, is that what those wooden things are floating between the garbage?",Ted
2,8, Atlantic City, This is a great idea. This is gonna work. Let's go.  Excuse me. Are you a ship captain?,Lily
2,8, Atlantic City, This is my machine.,Woman
2,8, Atlantic City, I should go talk to her.,Marshall
2,8, Atlantic City," No, let me.",Robin
2,8, Atlantic City, Blackjack?,Ted
2,8, Atlantic City, Yeah.,Marshall
2,8, Atlantic City," Well, I found a guy who said he'd be willing to put his boat in my slip, so we're getting closer.",Lily
2,8, Atlantic City," Okay, Lil, why is it so important to do this today?",Robin
2,8, Atlantic City," Because... If we don't do it today, I just know we're gonna wind up having a huge wedding with a huge crowd full of huge Midwestern people looking all disapproving and judging me while sipping little cups of mayonnaise and cracking runaway bride jokes all night long.",Lily
2,8, Atlantic City, Nobody's gonna do that.,Robin
2,8, Atlantic City," No, they're not because I'm not gonna give them the chance. I'm gonna find a ship captain and we're gonna be married tonight.",Lily
2,8, Atlantic City," Sweetie, this is crazy. You're never gonna find a ship capt...",Robin
2,8, Atlantic City," Hey, Lily. Found a ship captain.",Marshall
2,8, Atlantic City, What?,Lily
2,8, Atlantic City, Yeah. First guy we talked to. Ship captain. How great is that?,Ted
2,8, Atlantic City," See? See, this is destiny. So, captain, can you take us out to international waters and marry us?",Lily
2,8, Atlantic City," I sure can. If there's two things I love, it's bringing people together in marriage and making $5,000.",Captain
2,8, Atlantic City, What?,Marshall
2,8, Atlantic City," Deal. $5,000, okay, we can do that. Come on, everybody. Fork over your cash. Don't think. Just do it.",Lily
2,8, Atlantic City, I can get us that money.,Barney
2,8, Atlantic City, How?,Ted
2,8, Atlantic City, Have you noticed that all day today Chinese guys have been coming up and saying hi to me?,Barney
2,8, Atlantic City, Yes. Have you noticed I haven't asked about it because I'm too scared of the answer?,Ted
2,8, Atlantic City," Well, those are my old gambling buddies. Truth is... I used to come here all the time. Play an old Chinese game called ""Shing Hasabu Shing"". Had a small gambling problem. Actually, it wasn't so small. I kind of lost my entire life's savings. But tonight, I don't know, I'm feeling hot. I think I can win us that money.",Barney
2,8, Atlantic City," No, we're not letting you gamble all our money away.",Robin
2,8, Atlantic City," Uh, it's not gambling if you absolutely know you're going to win. I'll get us that money. I swear it, nay... I oath it.",Barney
2,8, Atlantic City," Now, I had been to a lot of casinos before that night, and I've been to a lot of casinos since, but in all that time I've never seen a game quite like this one. To this day, I have no idea how it was played. But luckily, Barney did.",Future Ted(Narrator)
2,8, Atlantic City, Do you understand what's happening?,Lily
2,8, Atlantic City, Not a clue.,Ted
2,8, Atlantic City, Do you think he's winning?,Robin
2,8, Atlantic City, I don't even know if he's playing.,Ted
2,8, Atlantic City," Wait, I get it. I understand this game.",Marshall
2,8, Atlantic City," No, you don't.",Ted
2,8, Atlantic City," I totally understand the game, Theodore. Barney, split your tiles. You can triple your money if you find the jellybean.",Marshall
2,8, Atlantic City," Marshall, please. Don't you think I know what I'm... My God, you're right.",Barney
2,8, Atlantic City, Wow. It's beautiful.,Lily
2,8, Atlantic City," Thanks, Barney.",Marshall
2,8, Atlantic City," Did you guys see me? I was on fire tonight. Man, I can't wait to get back to the shore. God, I love gambling!",Barney
2,8, Atlantic City," When we get home, we're gonna go to a little meeting. Okay?",Ted
2,8, Atlantic City, Why can't I do it just a little?,Barney
2,8, Atlantic City, Okay. Let's get this started.,Lily
2,8, Atlantic City," Okay, uh... You guys want the serious one or the funny one?",Captain
2,8, Atlantic City," You sure? I got a lot of great nautical jokes in there. Like how you two float each other's boat, stuff like that.",Captain
2,8, Atlantic City," Yeah, serious is probably good.",Marshall
2,8, Atlantic City," ""We stand witness today to celebrate the union of Lily and Marshall. Today, you two will become one, sharing your lives, the happiness, the sadness, the frustrations and the joy...""",Captain
2,8, Atlantic City, This is pretty cool. I can't believe you never want to get married.,Ted
2,8, Atlantic City," I never said ""never.""",Robin
2,8, Atlantic City," ""...to declare your love and devotion to each other in front of friends and family, all the people who matter most to you."" What was that?",Captain
2,8, Atlantic City, What was what?,Marshall
2,8, Atlantic City, That little look. You two just shared a look.,Captain
2,8, Atlantic City, We don't want to do this.,Lily
2,8, Atlantic City, We don't.,Marshall
2,8, Atlantic City, Are you kidding me? You guys are calling off another wedding?,Ted
2,8, Atlantic City, After I spent all this money on a bridesmaid shirt?,Robin
2,8, Atlantic City," Did I bet someone that they'd call it off? I did, didn't I? Who'd I bet?",Barney
2,8, Atlantic City, You actually expect any of us are gonna come to your third wedding?,Ted
2,8, Atlantic City," Yes. Because it's gonna be amazing. Look, before I was afraid to face Marshall's family and I didn't want to do all that work, but... Now that we're here... I realize that I have to face Marshall's family and I really want to do all that work.",Lily
2,8, Atlantic City," So do I. And yeah... My family might still be upset with you. But when they see us up there, they're gonna see how much we love each other and none of that other stuff is gonna matter.",Marshall
2,8, Atlantic City," I love you, Marshmallow.",Lily
2,8, Atlantic City," I love you, too, Lilypad.",Marshall
2,8, Atlantic City, I now pronounce you man and wife.,Captain
2,8, Atlantic City, What?!,Lily
2,8, Atlantic City, Is that not right?,Captain
2,8, Atlantic City, Are... we married? Did you just marry us? Weren't you listening? We don't want to be married.,Marshall
2,8, Atlantic City, Uh... I-I suppose I could unpronounce you.,Captain
2,8, Atlantic City," All right, I unpronounce you man and wife.",Captain
2,8, Atlantic City," Oh, whew... That was close.",Lily
2,8, Atlantic City, And that's the story of how Uncle Marshall and Aunt Lily got married for 12 seconds somewhere off the coast of Atlantic City.,Future Ted(Narrator)
2,8, Atlantic City, Hey... Ted.,Marshall
1,21, Milk," And for the birthday boy, lasagna.",Wendy
1,21, Milk, Thank you.,Ted
1,21, Milk, Careful. The plate is very hot.,Wendy
1,21, Milk," 'Kay. Oh, go on, touch it.",Ted
1,21, Milk," Ah! Sweet damn, that's a hot plate.",Lily
1,21, Milk," All right, so, Barney, are you doing this or what?",Ted
1,21, Milk," Oh, geez, Barney, don't do this.",Robin
1,21, Milk," I have to, it's my birthday present to Ted.",Barney
1,21, Milk," You don't have to. Please, it's going to be embarrassing and we're going to have to stop coming here, which will suck... in addition to probably being kind of healthy.",Marshall
1,21, Milk," Come on, Marshall, it's the greatest pickup line of all time. Barney.",Ted
1,21, Milk," Oy, gevalt.",Marshall
1,21, Milk," Ah... Happy birthday, Ted.",Barney
1,21, Milk, Whoo-hoo!,Ted
1,21, Milk," Uh, excuse me, has anyone ever told y... Oh, my God.",Barney
1,21, Milk, What?,Woman
1,21, Milk, Oh! Call an ambulance!,Barney
1,21, Milk, What's going on?,Woman
1,21, Milk," Try not to speak. Here, sit down. Just don't talk, don't talk.",Barney
1,21, Milk, Is she okay?,Wendy
1,21, Milk," I'm serious, call 911.",Barney
1,21, Milk, What's wrong? What's the matter?,Woman
1,21, Milk," Shh! Shh! Just don't move. Don't move. Just try... Here, have some water. Water! Here, drink this. Shh! Shh!",Barney
1,21, Milk," You know, the more I watch this, the less convinced I am that it's the greatest pickup line of all time.",Robin
1,21, Milk, Wait for it.,Ted
1,21, Milk," 28. Two more 'til the big one, three-oh.",Lily
1,21, Milk," Actually, my 30th birthday wasn't so bad. Well, except for the goat in my bathroom. Which is a great story. But I'll get to that later.",Future Ted(Narrator)
1,21, Milk," Still, you know, another year older. Still single. You don't hear your Tedological clock ticking?",Lily
1,21, Milk, Nope. I hit the snooze button.,Ted
1,21, Milk, And here come the paramedics.,Robin
1,21, Milk," Oh, thank God, you're here.",Barney
1,21, Milk, I think there might be some internal bleeding. Probably some fractures. We got to get her to the hospital.,Barney
1,21, Milk, What are you talking about?,Woman
1,21, Milk, You've had a terrible fall.,Barney
1,21, Milk," No, I haven't.",Woman
1,21, Milk, Really? 'Cause I could swear you fell straight out of heaven. Angel... Give him your number. What? Give him your number. What?,Barney
1,21, Milk, Give him your number.,All
1,21, Milk," Come on, guys, you're embarrassing me.",Barney
1,21, Milk, Give him your number.,All
1,21, Milk, What are you...? Come on. They're not going to stop 'til you give me your number.,Barney
1,21, Milk, All right!,Woman
1,21, Milk, It works!,Barney
1,21, Milk, I cannot believe that she gave him her number.,Marshall
1,21, Milk, Maybe she really does have a brain injury.,Robin
1,21, Milk," Thank you, everyone. Thank you, everyone. It's been fun. It's Wendy the waitress. Tip her well. Thanks a lot, guys. Troilus and Cressida. Neighborhood Playhouse. Check them out, they're good.",Barney
1,21, Milk," I realize why I'm still single. I'm picky. I'm not going to settle. If I'm going to marry someone, she has to be perfect.",Ted
1,21, Milk," Well, what's perfect?",Lily
1,21, Milk, It's not like I have a list.,Ted
1,21, Milk," Oh, yes, you do.",Robin
1,21, Milk," Attractive, college-educated, she wants two kids-- a boy and a girl...",Ted
1,21, Milk, That's not hard. I know at least...,Lily
1,21, Milk," I'm not done. She likes dogs, Otis Redding, does the crossword. She's into sports, but not so much so that her legs are, like, more muscular than mine. That weirds me out. And she plays bass guitar like Kim Deal from the Pixies.",Ted
1,21, Milk, Or Kim Gordon from Sonic Youth.,Marshall
1,21, Milk," Any Kim from any cool band, really. Can't be too picky.",Ted
1,21, Milk, You're never going to find this girl.,Lily
1,21, Milk, Exactly. So I'm just going to wait for her to come to me. I am done trying to plan the unplannable.,Ted
1,21, Milk," So, what, you think fate's just going to take care of it?",Marshall
1,21, Milk, That's the plan.,Ted
1,21, Milk," And little did I know, at that very moment, fate... in the form of a 600 gigahertz superprocessing computer... was taking care of it.",Future Ted(Narrator)
1,21, Milk," Whoa, you're up early.",Ted
1,21, Milk," Yeah, thought I'd whip up some pancakes.",Lily
1,21, Milk, Does Marshall know?,Ted
1,21, Milk, He's still sound asleep.,Lily
1,21, Milk," Awesome. So awesome. God! Best girl ever. Screw these pancakes, I should cover you in syrup and gobble you up.",Marshall
1,21, Milk," Please don't do that. Hey, is this milk any good?",Ted
1,21, Milk," Oh, yeah, that totally got me yesterday.",Marshall
1,21, Milk," God, why didn't you throw it away?",Ted
1,21, Milk, I'm going shopping after work. I'll pick up some milk.,Lily
1,21, Milk, Oh...! These pancakes are delightful.,Marshall
1,21, Milk," What's wrong, baby?",Lily
1,21, Milk, This is the high point of my day.,Marshall
1,21, Milk," It was true. See, Marshall had always dreamed of using his law degree to protect the environment. But he needed money for the wedding, so he'd been interning for two months at Barney's firm... and he hated every minute of it.",Future Ted(Narrator)
1,21, Milk," Hey, Barney, I had some questions about filling out these requisition forms.",Marshall
1,21, Milk, Binoculars. Second pair on my desk.,Barney
1,21, Milk," I don't have time to be creepy, dude. I have a lot of work to do.",Marshall
1,21, Milk," Just take a look, will ya? Okay, corner office. Top floor. Check out that guy. Name's Clark Butterfield. He works over at Nicholson, Hewitt and West and every morning, he orders a sandwich from the deli downstairs.",Barney
